Time [s],pore pressure [Mpa],Pump Rate [mL/min],Pump Volume [mL],SGV1,SGV2,fault slip [mm],shear stress [Mpa],effective normal stress [Mpa],friction,Axial_shortening [mm],DiffStress [Mpa],porosity_reduction
1965.2764,5,-0.0399,80.21956604,0.000266674,0.000239565,0.022893349,2.428452305,31.43633441,0.077249856,0.04349673,5.598321212,0.000171118
1965.376,5,-0.03924,80.2195084,0.000264944,0.000240125,0.023038358,2.433127777,31.43909855,0.077391779,0.043520495,5.623425872,0.000171412
1965.4756,5,-0.0377,80.2194424,0.00026568,0.000241663,0.022984277,2.437814546,31.44178031,0.07753424,0.043470191,5.673050471,0.000171748
1965.5752,5,-0.0377,80.2193704,0.000261866,0.000240364,0.023355529,2.442673249,31.44475125,0.07768143,0.043574994,5.671328139,0.000172114
1965.6748,5,-0.038338,80.21930436,0.00026897,0.000241992,0.02292617,2.447657597,31.44743725,0.077833293,0.043682412,5.668739903,0.000172451
1965.7744,5,-0.0399,80.21921384,0.000263021,0.000242896,0.023292654,2.452607864,31.45045893,0.077983214,0.043756037,5.677338732,0.000172912
1965.874,5,-0.0399,80.2191574,0.000269526,0.000243309,0.022969958,2.457372021,31.45306543,0.07812822,0.043851694,5.678644054,0.000173199
1965.9736,5,-0.0399,80.21911032,0.000265439,0.00024342,0.023276634,2.462088137,31.45592521,0.078271045,0.043912574,5.69146193,0.000173439
1966.0732,5,-0.0399,80.21905652,0.000265383,0.000243428,0.023357556,2.466667056,31.45860498,0.078409931,0.043978131,5.702731602,0.000173713
1966.1729,5,-0.0399,80.21897005,0.000264002,0.000243811,0.023494319,2.47113089,31.46124324,0.07854524,0.044064741,5.707065037,0.000174153
1966.2725,5,-0.039052083,80.21891575,0.000266038,0.000244591,0.023410253,2.475660676,31.46382098,0.078682773,0.044070143,5.738248434,0.00017443
1966.3721,5,-0.0388,80.21886114,0.000267203,0.000245324,0.023378756,2.480247283,31.466455,0.078821948,0.044149019,5.745108989,0.000174708
1966.4717,5,-0.0388,80.2188047,0.000271001,0.000246463,0.023170563,2.484990925,31.46910078,0.078966061,0.04422519,5.752865037,0.000174996
1966.5713,5,-0.0388,80.21875035,0.00026912,0.000244972,0.023442341,2.489713499,31.47194871,0.079108972,0.044285932,5.765728699,0.000175272
1966.6709,5,-0.036838,80.21868856,0.000270172,0.000246507,0.023370111,2.494415901,31.47463139,0.079251632,0.044394152,5.762875121,0.000175587
1966.7705,5,-0.028,80.2185898,0.000267831,0.000246421,0.023587156,2.499162696,31.47746887,0.079395288,0.044503403,5.759680061,0.00017609
1966.8701,5,-0.028,80.21855197,0.000272403,0.00024702,0.023364638,2.503994043,31.48015889,0.079541976,0.044614626,5.755832493,0.000176283
1966.9697,5,-0.0293095,80.21851683,0.000274358,0.000247181,0.023318835,2.508788825,31.48290671,0.079687332,0.044676011,5.768483321,0.000176462
1967.0693,5,-0.0427555,80.21846371,0.000275602,0.000248853,0.023227601,2.513508912,31.48559111,0.07983045,0.044686823,5.797875936,0.000176732
1967.1689,5,-0.0442,80.21840762,0.000270434,0.000248225,0.023638535,2.518329714,31.48855789,0.079976026,0.044726245,5.817797352,0.000177018
1967.2686,5,-0.0442,80.21834655,0.000268922,0.00024824,0.023800261,2.523266732,31.49148049,0.080125377,0.044773241,5.835244665,0.000177329
1967.3682,5,-0.0442,80.21825937,0.000277119,0.000249445,0.023333145,2.528143808,31.4940877,0.0802736,0.044828734,5.849845837,0.000177773
1967.4678,5,-0.040249,80.21818747,0.000268904,0.000248269,0.023951876,2.532940277,31.49713322,0.080418121,0.04490965,5.856031016,0.000178139
1967.5674,5,-0.0388,80.21812781,0.000268804,0.00024935,0.023971789,2.53773119,31.49990814,0.08056313,0.044973258,5.867945964,0.000178443
1967.667,5,-0.0388,80.21807607,0.000270742,0.000249948,0.02390132,2.542575658,31.50267363,0.080709837,0.045047756,5.876255819,0.000178706
1967.7666,5,-0.040240833,80.21801363,0.000278282,0.00025156,0.023448685,2.547444274,31.50528242,0.080857687,0.045086192,5.896503743,0.000179024
1967.8662,5,-0.0453,80.21790573,0.00027967,0.000253607,0.023326252,2.552302334,31.50803256,0.081004815,0.045216901,5.886205195,0.000179574
1967.9658,5,-0.0453,80.21780499,0.000271828,0.000250863,0.024013728,2.557132044,31.51112796,0.081150127,0.045325052,5.883374484,0.000180087
1968.0654,5,-0.0453,80.21774191,0.000279776,0.000253362,0.023487607,2.561835366,31.5136085,0.081292987,0.045332058,5.914026942,0.000180408
1968.165,5,-0.045254167,80.21767867,0.000279923,0.000253831,0.023528066,2.566685316,31.51642669,0.081439604,0.045374026,5.933105577,0.00018073
1968.2646,5,-0.044341167,80.21761227,0.000274191,0.000251497,0.024069735,2.571554542,31.5194798,0.081586199,0.04545712,5.938569799,0.000181069
1968.3643,5,-0.0442,80.21754861,0.000278731,0.00025426,0.023724427,2.576352941,31.52209597,0.081731651,0.045519177,5.951031118,0.000181393
1968.4639,5,-0.0442,80.21748979,0.000279517,0.000254611,0.023734831,2.581193903,31.52489555,0.081877953,0.045614765,5.952359307,0.000181692
1968.5635,5,-0.0442,80.2174029,0.00027612,0.000253564,0.024067638,2.586018274,31.5278295,0.082023353,0.045693275,5.959341227,0.000182135
1968.6631,5,-0.0442,80.21733214,0.000280511,0.000255025,0.023805568,2.590886555,31.53052319,0.082170744,0.045742601,5.975984059,0.000182495
1968.7627,5,-0.0442,80.21727029,0.000278615,0.000254127,0.024042798,2.595759749,31.53344265,0.082317677,0.045827161,5.980962618,0.00018281
1968.8623,5,-0.0442,80.21720721,0.000281883,0.000256492,0.023793507,2.600609601,31.5361314,0.082464446,0.045878827,5.996831067,0.000183132
1968.9619,5,-0.0442,80.21714413,0.000282818,0.000256469,0.023816081,2.605555655,31.53899709,0.082613776,0.045934915,6.011235294,0.000183453
1969.0615,5,-0.044105,80.2170804,0.000281194,0.000256039,0.024009961,2.610488105,31.54193141,0.082762469,0.046002947,6.021685561,0.000183777
1969.1611,5,-0.037797,80.21697416,0.000277703,0.00025775,0.024188103,2.615423428,31.54486037,0.082911238,0.046046221,6.040332009,0.000184318
1969.2607,5,-0.0366,80.21688227,0.000283253,0.000259342,0.023851237,2.620327334,31.54754122,0.083059637,0.046142932,6.041288159,0.000184786
1969.3604,5,-0.0366,80.21682581,0.000276989,0.000257043,0.02442024,2.625364743,31.55070364,0.083210973,0.046219983,6.048786096,0.000185074
1969.46,5,-0.0366,80.21677933,0.000281037,0.000259193,0.024137426,2.630330534,31.55344436,0.083361122,0.046257319,6.069398116,0.000185311
1969.5596,5,-0.037329667,80.21672489,0.000284861,0.00025856,0.024028146,2.635299291,31.55626428,0.08351113,0.046325719,6.079726713,0.000185588
1969.6592,5,-0.0377,80.21666845,0.000285797,0.000259278,0.024008496,2.640165387,31.55906494,0.083657909,0.046408492,6.085297122,0.000185875
1969.7588,5,-0.0377,80.2165952,0.00028643,0.000258952,0.024066687,2.645022979,31.56189546,0.083804313,0.046506876,6.085699516,0.000186248
1969.8584,5,-0.0377,80.21653219,0.000286544,0.000256335,0.024286805,2.649928648,31.56482604,0.083951948,0.046616862,6.082261523,0.000186569
1969.958,5,-0.0377,80.216481,0.000288005,0.000255616,0.024319053,2.654904109,31.56771302,0.084101883,0.046676206,6.095587981,0.00018683
1970.0576,5,-0.0377,80.2164312,0.000283694,0.000255657,0.024641233,2.659800009,31.57068353,0.084249047,0.046723904,6.112769697,0.000187084
1970.1572,5,-0.0377,80.21638083,0.000288264,0.000257148,0.024368105,2.664544545,31.57330083,0.084392334,0.046760415,6.133654749,0.00018734
1970.2568,5,-0.0377,80.21632771,0.000287122,0.000256009,0.024576946,2.669248581,31.57610996,0.084533801,0.046740004,6.173383499,0.000187611
1970.3564,5,-0.044608667,80.21621353,0.000289542,0.000257062,0.024453417,2.673976569,31.57878451,0.084676361,0.046860281,6.166538324,0.000188192
1970.4561,5,-0.0463,80.21617366,0.000282546,0.00025612,0.024988109,2.678790644,31.58180267,0.084820701,0.046900492,6.186231984,0.000188395
1970.5557,5,-0.0463,80.2160973,0.000290767,0.000259169,0.024413531,2.683615681,31.58433184,0.084966676,0.046982898,6.191923759,0.000188784
1970.6553,5,-0.0463,80.21597646,0.000291084,0.000258999,0.024481226,2.688439917,31.58714734,0.08511183,0.047118445,6.180023937,0.0001894
1970.7549,5,-0.045675833,80.21589856,0.000291837,0.000259494,0.024485837,2.693205515,31.58990082,0.08525527,0.047166143,6.197205704,0.000189796
1970.8545,5,-0.0453,80.2158373,0.000292895,0.00026054,0.024441554,2.697897599,31.59259002,0.085396531,0.04723218,6.20831617,0.000190108
1970.9541,5,-0.0453,80.21575026,0.000293361,0.000260983,0.024466528,2.702572164,31.59530003,0.085537158,0.047328571,6.209378508,0.000190552
1971.0537,5,-0.0453,80.21566732,0.000292259,0.000260096,0.024657884,2.707356264,31.59814758,0.085680854,0.047365907,6.229990527,0.000190974
1971.1533,5,-0.043390083,80.2156078,0.000294895,0.000262573,0.024438964,2.712177132,31.60083316,0.085826127,0.047403977,6.250359562,0.000191277
1971.2529,5,-0.041,80.21555355,0.000288766,0.00026182,0.024911984,2.717076188,31.60387284,0.085972887,0.04746089,6.264490756,0.000191554
1971.3525,5,-0.041,80.21549708,0.000290636,0.000262907,0.02481718,2.721931027,31.60663345,0.08611898,0.047555631,6.266099465,0.000191841
1971.4521,5,-0.041,80.21539416,0.000296351,0.000262756,0.024571494,2.726827761,31.60935088,0.08626649,0.047620798,6.277498192,0.000192365
1971.5518,5,-0.037634,80.21533092,0.000293699,0.000264136,0.024721686,2.73158093,31.61216219,0.086409177,0.047691681,6.287037739,0.000192687
1971.6514,5,-0.0366,80.21525992,0.000293151,0.000264136,0.024830852,2.736246001,31.61490431,0.086549242,0.047735207,6.305600662,0.000193049
1971.751,5,-0.0366,80.2152068,0.000291312,0.000264763,0.024979032,2.740831721,31.61761805,0.08668685,0.047772039,6.326379526,0.00019332
1971.8506,5,-0.0366,80.21515066,0.000297982,0.00026559,0.024623877,2.745455052,31.62012874,0.086826182,0.047865816,6.328307257,0.000193605
1971.9502,5,-0.0366,80.215134,0.000292555,0.000265662,0.025009187,2.750306644,31.62310186,0.086971438,0.047901387,6.349503438,0.00019369
1972.0498,5,-0.033031,80.21509582,0.000297125,0.000267266,0.024727105,2.755340401,31.62588214,0.087122958,0.047983152,6.355407792,0.000193885
1972.1494,5,-0.028,80.21501456,0.000295136,0.000267852,0.024881847,2.760471216,31.62891352,0.087276827,0.048036994,6.37055559,0.000194299
1972.249,5,-0.028,80.2149515,0.000296746,0.00026805,0.024851774,2.765535152,31.63182375,0.087428887,0.048087168,6.386917698,0.00019462
1972.3486,5,-0.031483,80.21490332,0.000293801,0.000267734,0.025115176,2.770505946,31.63481126,0.087577761,0.048148896,6.399454851,0.000194865
1972.4482,5,-0.0366,80.2148559,0.000299969,0.000269508,0.024732366,2.775372084,31.63744979,0.087724267,0.048217823,6.409608913,0.000195107
1972.5479,5,-0.0366,80.21480579,0.000296605,0.000269349,0.025011399,2.780276483,31.64040594,0.087871075,0.048315161,6.410390731,0.000195362
1972.6475,5,-0.0366,80.21475267,0.000296064,0.000270459,0.025054435,2.785139406,31.64323277,0.088016905,0.048372397,6.424415228,0.000195632
1972.7471,5,-0.0366,80.21470245,0.000302697,0.000272089,0.02465362,2.789943618,31.64582751,0.0881615,0.048378074,6.455507563,0.000195888
1972.8467,5,-0.0442,80.21461041,0.000304737,0.000273389,0.024536493,2.79481876,31.64858987,0.088307845,0.04836619,6.492413547,0.000196357
1972.9463,5,-0.0442,80.21449753,0.000303692,0.000274262,0.024621755,2.799755881,31.65147839,0.08845577,0.048416662,6.508676903,0.000196932
1973.0459,5,-0.0442,80.2144276,0.000305319,0.000274427,0.024592457,2.804831119,31.6543955,0.088607951,0.048518738,6.507857245,0.000197288
1973.1455,5,-0.0442,80.21436888,0.000302235,0.000273757,0.024884053,2.809838588,31.65741677,0.088757671,0.048645183,6.498970461,0.000197587
1973.2451,5,-0.042583917,80.21431244,0.000305319,0.000274212,0.02475451,2.814826337,31.6602386,0.0889073,0.048726237,6.505109855,0.000197874
1973.3447,5,-0.0399,80.214256,0.000301587,0.000274282,0.025041725,2.819715895,31.66318984,0.089053437,0.048784045,6.518944843,0.000198162
1973.4443,5,-0.0399,80.2141977,0.000301496,0.000273833,0.025148373,2.824627862,31.66607339,0.089200446,0.04890022,6.513458009,0.000198459
1973.5439,5,-0.0399,80.21411712,0.000303337,0.000274939,0.025053508,2.829569874,31.6688843,0.089348581,0.048960412,6.526503692,0.000198869
1973.6436,5,-0.040116333,80.21406063,0.000307632,0.000277213,0.024749265,2.834531025,31.67161277,0.089497527,0.048998169,6.547009269,0.000199157
1973.7432,5,-0.041,80.21400419,0.000306186,0.000276798,0.024931805,2.839496025,31.67456082,0.089645948,0.049079613,6.553019862,0.000199444
1973.8428,5,-0.041,80.21394775,0.000301697,0.000276228,0.025297689,2.844623319,31.67768444,0.089798966,0.049182376,6.551972651,0.000199732
1973.9424,5,-0.041,80.21388581,0.000307135,0.000277797,0.024968075,2.84959535,31.68040786,0.08994819,0.04926194,6.558605449,0.000200047
1974.042,5,-0.041016667,80.2137916,0.000308431,0.000277802,0.024968347,2.854524819,31.68325401,0.090095696,0.049297649,6.579756099,0.000200527
1974.1416,5,-0.041846667,80.21367208,0.000306346,0.000278155,0.025143212,2.859523522,31.6862181,0.090245024,0.04933448,6.600535218,0.000201136
1974.2412,5,-0.042,80.21360399,0.000303628,0.000278498,0.025355768,2.864448141,31.68915624,0.090392061,0.049393641,6.613922333,0.000201483
1974.3408,5,-0.042,80.2135516,0.000306775,0.000278876,0.025228732,2.869230517,31.69186062,0.09053525,0.049480541,6.618126509,0.000201749
1974.4404,5,-0.042,80.21349641,0.000307927,0.000279195,0.025220635,2.873977914,31.69459792,0.090677216,0.049541696,6.630853374,0.00020203
1974.54,5,-0.042,80.21343467,0.000304313,0.000280465,0.02543331,2.878660407,31.69739632,0.090816936,0.049570871,6.654167049,0.000202345
1974.6396,5,-0.042,80.21337823,0.00030556,0.000280071,0.025460616,2.883439239,31.70016758,0.090959748,0.04968058,6.650820576,0.000202632
1974.7393,5,-0.042,80.21328773,0.000312286,0.000282208,0.025023988,2.888398031,31.70283557,0.091108507,0.049785943,6.648945811,0.000203093
1974.8389,5,-0.04047225,80.21323129,0.000306291,0.00028175,0.025470193,2.893553593,31.70601138,0.091261987,0.049815531,6.672122944,0.000203381
1974.9385,5,-0.03242125,80.21317485,0.000314558,0.000283641,0.024956398,2.898796365,31.70880887,0.091419276,0.04980312,6.709203209,0.000203668
1975.0381,5,-0.0323,80.21313149,0.000315476,0.000283821,0.02496605,2.90401049,31.71182355,0.091575008,0.049857558,6.724153552,0.000203889
1975.1377,5,-0.0323,80.21304948,0.000311945,0.000284595,0.025198547,2.90920435,31.71492605,0.091729817,0.049970822,6.719630303,0.000204307
1975.2373,5,-0.031345,80.21296416,0.000309164,0.000282912,0.025530504,2.914282922,31.71800639,0.091881024,0.050101462,6.709354876,0.000204741
1975.3369,5,-0.0313,80.21292001,0.000310716,0.000284301,0.025434991,2.919340502,31.72088374,0.09203213,0.050226393,6.700969188,0.000204966
1975.4365,5,-0.0313,80.2128743,0.000316367,0.00028428,0.025185372,2.924257433,31.72361106,0.092179211,0.050254055,6.724783703,0.000205199
1975.5361,5,-0.0313,80.21282969,0.000308434,0.000284268,0.025720502,2.929072605,31.72663006,0.09232221,0.05028887,6.746230252,0.000205426
1975.6357,5,-0.0313,80.21278772,0.000309386,0.000285561,0.025667433,2.933840931,31.72935936,0.09246455,0.050363046,6.75464655,0.00020564
1975.7354,5,-0.0313,80.21274681,0.00031488,0.000287012,0.025343051,2.938603816,31.73196436,0.092607056,0.050380837,6.781762007,0.000205848
1975.835,5,-0.0313,80.21270033,0.000317875,0.000287822,0.025199202,2.943470156,31.73470971,0.09275239,0.050425967,6.799793736,0.000206085
1975.9346,5,-0.0313,80.21262416,0.000318669,0.000288462,0.025192299,2.948338287,31.73751725,0.092897572,0.050510917,6.804643494,0.000206473
1976.0342,5,-0.0313,80.21258432,0.000313507,0.000287065,0.025647633,2.953124222,31.74048373,0.093039673,0.050586928,6.812452508,0.000206676
1976.1338,5,-0.0313,80.21254448,0.000319808,0.000289221,0.025236323,2.957835171,31.74301993,0.093180648,0.050683961,6.81330247,0.000206879
1976.2334,5,-0.039628167,80.21248907,0.000316919,0.000289138,0.02548518,2.962540069,31.74584743,0.093320554,0.050772488,6.816968016,0.000207161
1976.333,5,-0.042,80.21243263,0.000313749,0.000289029,0.025751723,2.967244829,31.74868275,0.093460408,0.050785706,6.845564095,0.000207448
1976.4326,5,-0.042,80.21233937,0.000319698,0.000289743,0.0254442,2.971930669,31.7512508,0.093600428,0.050885857,6.845381564,0.000207923
1976.5322,5,-0.042,80.21226853,0.000316096,0.0002888,0.025783041,2.976744016,31.75418109,0.093743372,0.050957122,6.854761752,0.000208284
1976.6318,5,-0.043316333,80.21220453,0.000317502,0.000289773,0.025722315,2.981514989,31.75690849,0.093885555,0.051013165,6.869181156,0.00020861
1976.7314,5,-0.0442,80.21211232,0.000321582,0.000291281,0.02547592,2.98631814,31.75957157,0.094028918,0.051069803,6.883403107,0.00020908
1976.8311,5,-0.0442,80.21200719,0.000316523,0.000288071,0.026029808,2.991129533,31.76259676,0.094171442,0.051169068,6.883547339,0.000209615
1976.9307,5,-0.0442,80.21193522,0.000323073,0.00028585,0.02585632,2.995916237,31.7652829,0.094314168,0.05120833,6.903521721,0.000209982
1977.0303,5,-0.0442,80.21187214,0.000323371,0.000284216,0.026008962,3.000833544,31.76819007,0.094460325,0.051264924,6.917758594,0.000210303
1977.1299,5,-0.0442,80.21177506,0.000323499,0.00028389,0.026095843,3.005764178,31.77107557,0.094606938,0.051332566,6.928337917,0.000210797
1977.2295,5,-0.0442,80.21171262,0.000318559,0.000283637,0.026471514,3.010637888,31.77405716,0.094751447,0.051412611,6.93481151,0.000211115
1977.3291,5,-0.0442,80.21165618,0.000321108,0.00028555,0.0262903,3.015428766,31.77674225,0.094894207,0.051504349,6.937414209,0.000211403
1977.4287,5,-0.041834667,80.21159974,0.000319005,0.000286356,0.026442433,3.020129433,31.77952412,0.095033816,0.051564608,6.950437535,0.00021169
1977.5283,5,-0.041,80.2115433,0.000325036,0.000287687,0.026095342,3.024713571,31.78201578,0.095170602,0.051594769,6.973424905,0.000211978
1977.6279,5,-0.041,80.21145971,0.000326836,0.000289472,0.025966192,3.029336377,31.78462709,0.095308225,0.051594532,7.006475325,0.000212403
1977.7275,5,-0.041,80.21138475,0.000327459,0.000290002,0.025976906,3.034032734,31.78734331,0.095447823,0.051650575,7.02089427,0.000212785
1977.8271,5,-0.037365417,80.21132845,0.000321576,0.000289614,0.026415086,3.038879048,31.790337,0.095591281,0.051731514,7.027071912,0.000213072
1977.9268,5,-0.0345,80.21128016,0.000321517,0.000288676,0.026550349,3.043523178,31.79307869,0.095729112,0.051770188,7.047274102,0.000213318
1978.0264,5,-0.0345,80.2112328,0.000328993,0.00029049,0.026090816,3.048244458,31.79559932,0.095870011,0.05185381,7.052563535,0.000213559
1978.126,5,-0.0345,80.2111832,0.000330015,0.000292476,0.025993948,3.052987414,31.79829441,0.096011043,0.051936538,7.058148867,0.000213812
1978.2256,5,-0.0345,80.21113672,0.000328359,0.000292507,0.026165553,3.057621018,31.80104625,0.096148441,0.051985749,7.074829743,0.000214048
1978.3252,5,-0.0431,80.21097236,0.000327605,0.000292735,0.026274372,3.062178326,31.80372601,0.096283634,0.052030169,7.093096715,0.000214885
1978.4248,5,-0.0431,80.21090296,0.000326146,0.000294009,0.026363459,3.066725227,31.80639095,0.096418523,0.052096437,7.104131092,0.000215239
1978.5244,5,-0.0431,80.21083988,0.000325037,0.000293473,0.026537351,3.071221873,31.80906474,0.096551782,0.052201103,7.102453985,0.00021556
