Time [s],Pore pressure [MPa],Pump rate [mL/min],Pump volume [mL],SGV1,SGV2,SGH1,SGH2,Fault slip [mm],shear stress [Mpa],Effective normal stress [Mpa],Friction,Diff_stress [Mpa],Axial_shortening [mm],porosity_reduction
2017.4929,5,-0.0528,87.32725787,5.71E-05,7.73E-05,-9.85E-06,-1.43E-05,0.021257993,0.517011055,30.30337732,0.017061169,1.193662716,2.51E-02,3.23E-05
2017.5901,5,-0.0528,87.32718192,5.84E-05,7.81E-05,-9.76E-06,-1.42E-05,0.021321035,0.521353993,30.30622886,0.017202866,1.203688622,2.53E-02,3.27E-05
2017.6871,5,-0.0528,87.32707292,5.79E-05,7.93E-05,-1.08E-05,-1.43E-05,0.021477627,0.525801708,30.30909153,0.017347986,1.21395497,2.55E-02,3.33E-05
2017.7842,5,-0.049011,87.32696138,6.00E-05,8.02E-05,-1.04E-05,-1.43E-05,0.021489521,0.530123113,30.31182125,0.017488989,1.223931912,2.56E-02,3.38E-05
2017.8812,5,-0.0474,87.326922,6.13E-05,8.05E-05,-1.04E-05,-1.42E-05,0.021591505,0.53445395,30.31446468,0.017630328,1.233929212,2.58E-02,3.40E-05
2017.9783,5,-0.0474,87.32689136,6.30E-05,8.16E-05,-1.04E-05,-1.44E-05,0.021615082,0.538939166,30.31710942,0.017776733,1.244284155,2.59E-02,3.42E-05
2018.0754,5,-0.0474,87.32681317,6.22E-05,8.21E-05,-1.10E-05,-1.51E-05,0.021816686,0.54331311,30.31981993,0.017919404,1.254379345,2.61E-02,3.46E-05
2018.1725,5,-0.0474,87.32673225,6.38E-05,8.24E-05,-1.10E-05,-1.51E-05,0.021901115,0.547791823,30.32244336,0.018065557,1.264718256,2.63E-02,3.50E-05
2018.2695,5,-0.0514275,87.32664843,6.40E-05,8.36E-05,-1.07E-05,-1.51E-05,0.022000674,0.552285684,30.32450948,0.018212518,1.275091874,2.64E-02,3.54E-05
2018.3666,5,-0.0528,87.32653672,6.52E-05,8.39E-05,-1.12E-05,-1.51E-05,0.022105137,0.556902537,30.32706787,0.018363217,1.285749341,2.66E-02,3.60E-05
2018.4636,5,-0.0528,87.32645912,6.71E-05,8.52E-05,-1.18E-05,-1.56E-05,0.022109595,0.561402247,30.33027725,0.018509631,1.296137979,2.68E-02,3.64E-05
2018.5608,5,-0.0528,87.32638675,6.81E-05,8.60E-05,-1.15E-05,-1.61E-05,0.022195389,0.56585872,30.3329915,0.018654893,1.306425436,2.69E-02,3.67E-05
2018.6578,5,-0.052270167,87.32627323,6.82E-05,8.56E-05,-1.13E-05,-1.62E-05,0.022394663,0.570394746,30.33546947,0.018802898,1.316894637,2.71E-02,3.73E-05
2018.7549,5,-0.0517,87.32615757,6.92E-05,8.70E-05,-1.17E-05,-1.61E-05,0.022448977,0.574908611,30.33793309,0.018950158,1.327315071,2.73E-02,3.79E-05
2018.8519,5,-0.0517,87.32608927,6.94E-05,8.71E-05,-1.16E-05,-1.63E-05,0.022620291,0.579454829,30.34083067,0.019098186,1.337808191,2.74E-02,3.83E-05
2018.949,5,-0.0517,87.32601807,6.90E-05,8.73E-05,-1.21E-05,-1.63E-05,0.022818476,0.584044401,30.34356883,0.019247716,1.348400899,2.76E-02,3.86E-05
2019.0461,5,-0.0453,87.32591834,7.10E-05,8.84E-05,-1.20E-05,-1.62E-05,0.022824267,0.588805568,30.34697428,0.019402447,1.359393048,2.77E-02,3.91E-05
2019.1432,5,-0.0453,87.32585976,7.29E-05,8.97E-05,-1.21E-05,-1.62E-05,0.022826749,0.593457981,30.34964465,0.019554034,1.370134169,2.79E-02,3.94E-05
2019.2402,5,-0.0453,87.32579186,7.32E-05,9.10E-05,-1.26E-05,-1.64E-05,0.022919793,0.598101513,30.35185784,0.019705598,1.380853193,2.81E-02,3.98E-05
2019.3373,5,-0.0453,87.32573162,7.37E-05,9.15E-05,-1.22E-05,-1.64E-05,0.023049483,0.602878576,30.35456975,0.019861213,1.391879831,2.82E-02,4.01E-05
2019.4343,5,-0.05014175,87.32566437,7.48E-05,9.23E-05,-1.25E-05,-1.68E-05,0.02312449,0.607738796,30.3570563,0.020019688,1.403099393,2.84E-02,4.04E-05
2019.5315,5,-0.056,87.3255909,7.62E-05,9.22E-05,-1.27E-05,-1.70E-05,0.023232291,0.61255624,30.35945867,0.020176784,1.414219586,2.85E-02,4.08E-05
2019.6285,5,-0.056,87.3255124,7.66E-05,9.29E-05,-1.29E-05,-1.70E-05,0.023354492,0.617364823,30.36227877,0.020333284,1.425319029,2.87E-02,4.12E-05
2019.7256,5,-0.056418,87.32536008,7.75E-05,9.31E-05,-1.31E-05,-1.67E-05,0.023480735,0.62236912,30.3651451,0.020496168,1.436870212,2.89E-02,4.20E-05
2019.8226,5,-0.0571,87.32522867,7.88E-05,9.41E-05,-1.28E-05,-1.67E-05,0.023527617,0.627374116,30.36803146,0.020659031,1.448424434,2.90E-02,4.26E-05
2019.9197,5,-0.0571,87.32515423,7.98E-05,9.50E-05,-1.31E-05,-1.68E-05,0.023599504,0.632366004,30.37094558,0.020821413,1.459947917,2.92E-02,4.30E-05
2020.0168,5,-0.0571,87.32506043,8.03E-05,9.55E-05,-1.39E-05,-1.76E-05,0.023729247,0.637394248,30.37415091,0.020984759,1.471554227,2.93E-02,4.35E-05
2020.1139,5,-0.0571,87.32497888,8.24E-05,9.68E-05,-1.37E-05,-1.70E-05,0.023716098,0.642549721,30.37718014,0.021152382,1.483456932,2.95E-02,4.39E-05
2020.2109,5,-0.056166833,87.32487074,8.22E-05,9.72E-05,-1.33E-05,-1.75E-05,0.023879943,0.647757161,30.38022748,0.021321669,1.495476249,2.97E-02,4.45E-05
2020.308,5,-0.056,87.32479347,8.38E-05,9.78E-05,-1.40E-05,-1.70E-05,0.023943126,0.652844425,30.38318703,0.021487029,1.507219997,2.98E-02,4.49E-05
2020.405,5,-0.056,87.324718,8.59E-05,9.92E-05,-1.37E-05,-1.72E-05,0.023922129,0.658014292,30.38615599,0.021655069,1.51915606,3.00E-02,4.52E-05
2020.5022,5,-0.056,87.32464165,8.54E-05,9.97E-05,-1.44E-05,-1.71E-05,0.024108809,0.663220677,30.38923964,0.021824195,1.531172388,3.01E-02,4.56E-05
2020.5992,5,-0.057552,87.32456664,8.65E-05,0.000100362,-1.37E-05,-1.74E-05,0.024184262,0.668448609,30.39210411,0.021994154,1.543240591,3.03E-02,4.60E-05
2020.6963,5,-0.065400917,87.32448896,8.71E-05,0.000100615,-1.47E-05,-1.79E-05,0.024317781,0.673660287,30.39422427,0.022164089,1.555270094,3.04E-02,4.64E-05
2020.7933,5,-0.0657,87.32440203,8.85E-05,0.000102666,-1.50E-05,-1.84E-05,0.024300575,0.67893476,30.39722568,0.022335419,1.567447539,3.06E-02,4.69E-05
2020.8904,5,-0.0657,87.32425195,8.97E-05,0.000103474,-1.53E-05,-1.84E-05,0.024365756,0.684392948,30.40131303,0.022511954,1.580047474,3.08E-02,4.76E-05
2020.9875,5,-0.0657,87.32415808,9.08E-05,0.000104378,-1.51E-05,-1.83E-05,0.02442912,0.689837314,30.40448459,0.02268867,1.592615513,3.09E-02,4.81E-05
2021.0846,5,-0.059637,87.324005,9.13E-05,0.00010467,-1.57E-05,-1.79E-05,0.024565831,0.695184699,30.40787256,0.022861997,1.604958133,3.11E-02,4.89E-05
2021.1816,5,-0.0571,87.32389672,9.37E-05,0.000105944,-1.44E-05,-1.74E-05,0.024535057,0.700559535,30.41029282,0.023036922,1.617367538,3.12E-02,4.94E-05
2021.2787,5,-0.0571,87.32381775,9.44E-05,0.000105834,-1.59E-05,-1.84E-05,0.024677852,0.706130076,30.41284313,0.023218154,1.630225166,3.14E-02,4.98E-05
2021.3757,5,-0.0571,87.32372488,9.33E-05,0.000106125,-1.65E-05,-1.85E-05,0.024906304,0.711709965,30.41616655,0.023399069,1.643102539,3.15E-02,5.03E-05
2021.4729,5,-0.062830833,87.32360286,9.48E-05,0.000107378,-1.58E-05,-1.89E-05,0.024927353,0.717264844,30.41932221,0.023579251,1.655926471,3.17E-02,5.09E-05
2021.5699,5,-0.0701,87.32351109,9.56E-05,0.000108506,-1.62E-05,-1.90E-05,0.024990563,0.722922637,30.42253976,0.023762731,1.668987094,3.18E-02,5.14E-05
2021.667,5,-0.0701,87.32342277,9.57E-05,0.000108164,-1.68E-05,-1.91E-05,0.025184985,0.728692527,30.42597241,0.023949687,1.682303678,3.20E-02,5.18E-05
2021.764,5,-0.0701,87.32332253,9.76E-05,0.000110161,-1.64E-05,-1.93E-05,0.025135895,0.734335983,30.42941247,0.02413244,1.695333561,3.22E-02,5.24E-05
2021.8611,5,-0.0701,87.3232276,9.99E-05,0.000110307,-1.61E-05,-1.92E-05,0.025176074,0.739983578,30.43272463,0.02431539,1.708371076,3.23E-02,5.28E-05
2021.9583,5,-0.066942083,87.32313753,9.82E-05,0.000110222,-1.62E-05,-1.96E-05,0.02545749,0.745726601,30.43652051,0.024501046,1.721623596,3.25E-02,5.33E-05
2022.0553,5,-0.0636,87.32302317,9.98E-05,0.000111598,-1.73E-05,-1.95E-05,0.025459614,0.751514667,30.44023854,0.024688199,1.734986183,3.26E-02,5.39E-05
2022.1523,5,-0.0636,87.32285427,0.000101044,0.00011172,-1.67E-05,-1.96E-05,0.025560024,0.757372055,30.44330117,0.024878119,1.748506619,3.28E-02,5.47E-05
2022.2494,5,-0.065823,87.32272554,0.000101539,0.000112186,-1.76E-05,-1.96E-05,0.025681089,0.763279575,30.44652083,0.025069517,1.762142295,3.29E-02,5.54E-05
2022.3464,5,-0.069,87.32263296,0.000102861,0.000113281,-1.69E-05,-1.94E-05,0.025717864,0.769219489,30.44995958,0.025261757,1.775854622,3.31E-02,5.59E-05
2022.4436,5,-0.069,87.32252652,0.000104976,0.00011419,-1.73E-05,-1.94E-05,0.025719689,0.775140402,30.45339315,0.025453334,1.789523866,3.32E-02,5.64E-05
2022.5406,5,-0.069,87.32243275,0.00010439,0.000115246,-1.76E-05,-1.99E-05,0.025869583,0.781024991,30.45724303,0.025643325,1.80310585,3.34E-02,5.69E-05
2022.6377,5,-0.06756925,87.32226325,0.000105427,0.000115373,-1.78E-05,-1.98E-05,0.025977967,0.787055672,30.46097847,0.025838161,1.817026016,3.35E-02,5.77E-05
2022.7347,5,-0.059728417,87.32218242,0.000107081,0.000116832,-1.82E-05,-2.04E-05,0.025973893,0.793079886,30.46515718,0.026032358,1.830933834,3.37E-02,5.82E-05
2022.8318,5,-0.0593,87.32210456,0.000108884,0.000117332,-1.78E-05,-2.07E-05,0.026017314,0.799045577,30.46865922,0.026225164,1.844705432,3.38E-02,5.86E-05
2022.929,5,-0.0593,87.3220222,0.000108025,0.00011739,-1.82E-05,-2.04E-05,0.026239968,0.804978146,30.4718795,0.026417082,1.858396304,3.40E-02,5.90E-05
2023.026,5,-0.0593,87.32193967,0.000111199,0.000118513,-1.77E-05,-2.04E-05,0.026167018,0.81105001,30.47512774,0.026613506,1.872415727,3.41E-02,5.94E-05
2023.123,5,-0.061983333,87.32185423,0.000109237,0.000119006,-1.78E-05,-2.03E-05,0.026427269,0.817106825,30.47849939,0.026809287,1.886392431,3.43E-02,5.98E-05
2023.2201,5,-0.0733,87.32175379,0.000110371,0.000119218,-1.84E-05,-2.07E-05,0.026525828,0.823079699,30.48097409,0.027003064,1.900179165,3.45E-02,6.03E-05
2023.3171,5,-0.0733,87.32158766,0.000110689,0.000120001,-1.86E-05,-2.11E-05,0.026637539,0.82914777,30.48479226,0.027198734,1.914185317,3.46E-02,6.12E-05
2023.4143,5,-0.0733,87.32148818,0.000111812,0.000120631,-1.87E-05,-2.18E-05,0.02671123,0.835268858,30.48895118,0.027395788,1.92831476,3.48E-02,6.17E-05
2023.5114,5,-0.0733,87.32139431,0.000113288,0.000121818,-1.86E-05,-2.19E-05,0.026732369,0.841422899,30.49251364,0.027594409,1.942521554,3.49E-02,6.22E-05
2023.6084,5,-0.072489667,87.3212976,0.00011463,0.000122429,-1.90E-05,-2.22E-05,0.026794883,0.847484074,30.49566008,0.027790317,1.956512914,3.51E-02,6.27E-05
2023.7054,5,-0.0722,87.32119842,0.000115682,0.00012337,-1.97E-05,-2.15E-05,0.026853951,0.85368336,30.49912944,0.027990417,1.970823186,3.52E-02,6.32E-05
2023.8025,5,-0.0722,87.32106267,0.000116973,0.00012509,-1.95E-05,-2.18E-05,0.026854309,0.859890001,30.50305655,0.02819029,1.9851519,3.54E-02,6.39E-05
2023.8997,5,-0.0722,87.32089896,0.000117907,0.000125718,-1.91E-05,-2.22E-05,0.026938205,0.866143829,30.50720088,0.028391455,1.999587422,3.55E-02,6.47E-05
2023.9967,5,-0.0722,87.32080519,0.00011882,0.000126649,-1.89E-05,-2.24E-05,0.027004053,0.87258748,30.51030948,0.028599758,2.014461602,3.57E-02,6.52E-05
2024.0938,5,-0.0722,87.32064758,0.000119061,0.000126476,-1.91E-05,-2.21E-05,0.027171305,0.879169978,30.5142866,0.028811749,2.02965368,3.58E-02,6.60E-05
2024.1908,5,-0.0722,87.32055884,0.000120682,0.000127992,-1.91E-05,-2.22E-05,0.027160073,0.885935144,30.51850353,0.029029443,2.045272048,3.60E-02,6.64E-05
2024.2878,5,-0.0722,87.32045861,0.000121006,0.000128092,-2.00E-05,-2.25E-05,0.027305511,0.892662617,30.52245249,0.029246097,2.060799293,3.61E-02,6.69E-05
2024.385,5,-0.066108333,87.320361,0.000122057,0.000129671,-2.03E-05,-2.28E-05,0.027323026,0.899465683,30.52699439,0.0294646,2.076504376,3.62E-02,6.74E-05
2024.4821,5,-0.0636,87.32026804,0.000122672,0.000129856,-2.05E-05,-2.28E-05,0.027445174,0.906401846,30.53130312,0.029687624,2.09251393,3.64E-02,6.79E-05
2024.5791,5,-0.0636,87.32014883,0.000124424,0.000130694,-2.05E-05,-2.31E-05,0.027461726,0.913649543,30.53615966,0.02992025,2.109245476,3.65E-02,6.85E-05
2024.6761,5,-0.0636,87.32004551,0.000125255,0.000131428,-2.02E-05,-2.35E-05,0.027536429,0.920985403,30.54078364,0.030155919,2.126178971,3.67E-02,6.90E-05
2024.7732,5,-0.060230667,87.31991733,0.00012586,0.000132062,-2.06E-05,-2.43E-05,0.02762951,0.928368894,30.54511594,0.030393366,2.143221893,3.68E-02,6.97E-05
2024.8704,5,-0.056,87.319806,0.000126447,0.000133443,-2.09E-05,-2.39E-05,0.027680814,0.935774969,30.54944979,0.030631484,2.160318063,3.70E-02,7.03E-05
2024.9674,5,-0.056,87.31979342,0.000127525,0.000133911,-2.10E-05,-2.44E-05,0.02775631,0.943137689,30.55372347,0.030868175,2.177313451,3.71E-02,7.03E-05
2025.0645,5,-0.056,87.31962835,0.000127528,0.000134886,-2.09E-05,-2.44E-05,0.027865749,0.950371525,30.55780632,0.031100777,2.194010317,3.73E-02,7.12E-05
2025.1615,5,-0.0679,87.31948963,0.000128917,0.000136439,-2.12E-05,-2.45E-05,0.027862443,0.95753499,30.56059594,0.03133234,2.210547854,3.74E-02,7.19E-05
2025.2585,5,-0.0679,87.3193797,0.000129942,0.00013693,-2.09E-05,-2.45E-05,0.027943669,0.964443728,30.56462092,0.031554251,2.226494939,3.75E-02,7.24E-05
2025.3557,5,-0.0679,87.31928549,0.000131303,0.000137794,-2.09E-05,-2.44E-05,0.027985236,0.971171469,30.56924626,0.031769559,2.242025276,3.77E-02,7.29E-05
2025.4528,5,-0.0679,87.31920376,0.000130481,0.000138446,-2.11E-05,-2.52E-05,0.028165968,0.977763274,30.5733161,0.031980936,2.257237776,3.78E-02,7.33E-05
2025.5498,5,-0.0652025,87.31911786,0.00013189,0.00013927,-2.22E-05,-2.51E-05,0.028208106,0.984386668,30.5772112,0.032193474,2.272527145,3.80E-02,7.38E-05
2025.6469,5,-0.0614,87.31902579,0.000132076,0.000139528,-2.18E-05,-2.47E-05,0.028353578,0.990977982,30.58115528,0.032404858,2.287739425,3.81E-02,7.42E-05
2025.7439,5,-0.0614,87.31893524,0.000134626,0.00014111,-2.18E-05,-2.53E-05,0.028286718,0.997495393,30.58482368,0.032614064,2.30278727,3.83E-02,7.47E-05
2025.8411,5,-0.0614,87.31880375,0.000136035,0.000142121,-2.19E-05,-2.57E-05,0.028318686,1.004012159,30.58767101,0.03282408,2.317830731,3.84E-02,7.54E-05
2025.9381,5,-0.0614,87.31872231,0.000135797,0.000142749,-2.22E-05,-2.57E-05,0.028467928,1.010558701,30.59151721,0.033033952,2.332939436,3.86E-02,7.58E-05
2026.0352,5,-0.0614,87.31863816,0.000137189,0.000143288,-2.29E-05,-2.68E-05,0.028527551,1.017128139,30.59533667,0.033244548,2.348103622,3.87E-02,7.62E-05
2026.1322,5,-0.074692167,87.31852029,0.000138623,0.000144051,-2.25E-05,-2.65E-05,0.028572775,1.023597987,30.5982601,0.033452817,2.363038307,3.89E-02,7.68E-05
2026.2292,5,-0.0787,87.31841219,0.000139718,0.000144526,-2.27E-05,-2.58E-05,0.028655229,1.029974929,30.6017277,0.033657411,2.37775737,3.90E-02,7.74E-05
2026.3264,5,-0.0787,87.31825592,0.000138646,0.00014431,-2.30E-05,-2.62E-05,0.028901453,1.036471595,30.60637716,0.033864563,2.392747798,3.92E-02,7.82E-05
2026.4235,5,-0.071185,87.31806178,0.000141046,0.000146186,-2.31E-05,-2.63E-05,0.028826622,1.042943237,30.61069688,0.034071202,2.407690211,3.93E-02,7.91E-05
2026.5205,5,-0.0679,87.31793152,0.000142249,0.000147185,-2.28E-05,-2.65E-05,0.02887243,1.049284451,30.61454692,0.034274048,2.42232783,3.95E-02,7.98E-05
2026.6176,5,-0.0679,87.31783765,0.0001415,0.000147642,-2.35E-05,-2.70E-05,0.029062204,1.055701556,30.61806419,0.034479696,2.437136159,3.96E-02,8.03E-05
2026.7146,5,-0.0679,87.31774389,0.00014325,0.00014861,-2.34E-05,-2.74E-05,0.029078121,1.062057206,30.62114401,0.034683786,2.451807976,3.98E-02,8.08E-05
2026.8118,5,-0.0679,87.31764993,0.0001444,0.00014963,-2.35E-05,-2.76E-05,0.029126458,1.068336111,30.62479069,0.034884683,2.466301598,3.99E-02,8.12E-05
2026.9088,5,-0.0754,87.31752424,0.000145456,0.000150788,-2.38E-05,-2.74E-05,0.029173018,1.074545426,30.62830841,0.035083408,2.480634609,4.01E-02,8.19E-05
2027.0059,5,-0.0754,87.31745088,0.000146146,0.000150624,-2.38E-05,-2.78E-05,0.029315974,1.080866108,30.63202141,0.035285497,2.495221633,4.02E-02,8.23E-05
2027.1029,5,-0.0754,87.31736567,0.000147068,0.000151461,-2.32E-05,-2.83E-05,0.029389096,1.087014948,30.63561335,0.035482069,2.509414134,4.04E-02,8.27E-05
2027.2,5,-0.0765,87.31720067,0.00014731,0.000152363,-2.40E-05,-2.81E-05,0.029498247,1.093076896,30.6390606,0.035675927,2.523404856,4.05E-02,8.35E-05
2027.2971,5,-0.0787,87.31696529,0.000147539,0.000153058,-2.36E-05,-2.81E-05,0.029619592,1.099252271,30.64244407,0.035873518,2.537656996,4.07E-02,8.47E-05
2027.3942,5,-0.0787,87.31685638,0.000148271,0.000153639,-2.38E-05,-2.86E-05,0.029717808,1.105483281,30.64628627,0.036072341,2.552038277,4.08E-02,8.53E-05
2027.4912,5,-0.0787,87.31675005,0.000149082,0.000154262,-2.42E-05,-2.90E-05,0.029808951,1.111722382,30.65043314,0.036271017,2.566438433,4.10E-02,8.58E-05
2027.5883,5,-0.0787,87.31664648,0.000148515,0.000154426,-2.39E-05,-2.85E-05,0.03000801,1.117756774,30.65400587,0.036463645,2.580362431,4.11E-02,8.64E-05
2027.6853,5,-0.075643417,87.31654586,0.000150568,0.000156458,-2.48E-05,-2.89E-05,0.029947643,1.123802826,30.65752437,0.036656672,2.59432185,4.13E-02,8.69E-05
2027.7825,5,-0.0744,87.3164475,0.000151645,0.00015751,-2.47E-05,-2.92E-05,0.029999843,1.129888486,30.66108348,0.036850899,2.608368988,4.14E-02,8.74E-05
2027.8795,5,-0.0744,87.3162952,0.000152294,0.000157737,-2.40E-05,-2.92E-05,0.030124706,1.135941583,30.66474123,0.037043899,2.622338505,4.16E-02,8.81E-05
2027.9766,5,-0.0744,87.31616429,0.000153772,0.000159178,-2.41E-05,-3.01E-05,0.030133178,1.141828046,30.66819925,0.037231663,2.635927212,4.17E-02,8.88E-05
2028.0736,5,-0.074846667,87.31606797,0.000154313,0.00016052,-2.47E-05,-2.97E-05,0.030202032,1.14761305,30.67145156,0.037416327,2.649279655,4.19E-02,8.93E-05
2028.1707,5,-0.0754,87.31597325,0.000153911,0.000160341,-2.48E-05,-2.90E-05,0.030412736,1.153448758,30.67476814,0.037602526,2.662744317,4.21E-02,8.98E-05
2028.2678,5,-0.0754,87.31586968,0.000156323,0.000161336,-2.46E-05,-2.90E-05,0.030394264,1.159176762,30.67808088,0.037785178,2.675968084,4.22E-02,9.03E-05
2028.3649,5,-0.0754,87.31576611,0.000156287,0.000162269,-2.54E-05,-2.98E-05,0.030520588,1.164903757,30.68161686,0.037967483,2.689184567,4.24E-02,9.08E-05
2028.4619,5,-0.07560075,87.31550372,0.000158368,0.000163556,-2.58E-05,-2.97E-05,0.030503269,1.170731795,30.68494814,0.038153292,2.702639209,4.25E-02,9.22E-05
2028.559,5,-0.076490833,87.3153872,0.000159109,0.000164148,-2.54E-05,-3.03E-05,0.03060395,1.176506553,30.68809326,0.038337558,2.715966781,4.27E-02,9.28E-05
2028.656,5,-0.0765,87.315386,0.000158951,0.000164311,-2.61E-05,-3.04E-05,0.030782282,1.182196376,30.6914554,0.038518746,2.729095545,4.28E-02,9.28E-05
2028.7532,5,-0.0765,87.31528352,0.000160969,0.000165624,-2.60E-05,-3.03E-05,0.030769319,1.187759325,30.69486086,0.038695706,2.741938043,4.30E-02,9.33E-05
2028.8502,5,-0.0765,87.31516111,0.000160237,0.00016581,-2.64E-05,-3.09E-05,0.030979608,1.193395553,30.69833625,0.038874926,2.754941875,4.31E-02,9.39E-05
2028.9473,5,-0.0745435,87.31502194,0.000161245,0.000166614,-2.60E-05,-3.06E-05,0.03105572,1.198825604,30.70166585,0.039047575,2.76747441,4.33E-02,9.46E-05
2029.0443,5,-0.0722,87.31481497,0.000163215,0.000167692,-2.67E-05,-3.08E-05,0.031060646,1.204177724,30.70482939,0.039217861,2.779829539,4.34E-02,9.57E-05
2029.1414,5,-0.0722,87.3146566,0.000164378,0.000169086,-2.69E-05,-3.10E-05,0.031093983,1.209552959,30.70784275,0.039389057,2.79223702,4.36E-02,9.65E-05
2029.2385,5,-0.0722,87.31455888,0.000166243,0.000170219,-2.69E-05,-3.19E-05,0.03110128,1.214978545,30.71101146,0.039561658,2.804761653,4.38E-02,9.70E-05
2029.3356,5,-0.0722,87.31445855,0.000165814,0.000170887,-2.78E-05,-3.15E-05,0.031269726,1.220221383,30.7142867,0.039728137,2.816858629,4.39E-02,9.75E-05
2029.4326,5,-0.0722,87.31436449,0.000167118,0.000171463,-2.75E-05,-3.16E-05,0.031343126,1.225469469,30.71735726,0.039895016,2.828971094,4.41E-02,9.80E-05
2029.5297,5,-0.0722,87.3142683,0.000167926,0.000172431,-2.77E-05,-3.15E-05,0.031422687,1.230672714,30.72008203,0.040060854,2.8409798,4.42E-02,9.85E-05
2029.6267,5,-0.0722,87.31416974,0.000168883,0.000173677,-2.79E-05,-3.22E-05,0.031478174,1.235868197,30.7228792,0.040226314,2.852971438,4.44E-02,9.90E-05
2029.7239,5,-0.071761833,87.31404779,0.000171028,0.000174701,-2.81E-05,-3.23E-05,0.031478565,1.240927952,30.72612686,0.040386735,2.864651742,4.45E-02,9.96E-05
2029.8209,5,-0.0711,87.31390898,0.00017282,0.000175749,-2.84E-05,-3.22E-05,0.031497973,1.245991389,30.72955166,0.040547008,2.876339852,4.47E-02,0.000100296
2029.918,5,-0.0711,87.31380527,0.000172688,0.000176747,-2.85E-05,-3.27E-05,0.031631597,1.251022911,30.7327233,0.040706543,2.887950078,4.49E-02,0.000100824
2030.015,5,-0.0711,87.3137105,0.000171979,0.00017665,-2.88E-05,-3.33E-05,0.03186268,1.255974764,30.73613222,0.040863136,2.899372755,4.50E-02,0.000101307
2030.1121,5,-0.0711,87.31361016,0.00017457,0.000178362,-2.90E-05,-3.29E-05,0.031799504,1.260809754,30.73889553,0.041016755,2.910536498,4.52E-02,0.000101818
2030.2092,5,-0.060693333,87.31352172,0.000175943,0.000178731,-2.86E-05,-3.35E-05,0.031884266,1.265615207,30.74268078,0.041168017,2.921626568,4.53E-02,0.000102268
2030.3063,5,-0.0571,87.31339234,0.000175508,0.000179192,-2.92E-05,-3.34E-05,0.032068617,1.27040812,30.7450877,0.041320686,2.932683947,4.55E-02,0.000102927
2030.4033,5,-0.0571,87.31324072,0.000175283,0.000179713,-2.96E-05,-3.37E-05,0.032238526,1.275020923,30.74719615,0.041467876,2.943326039,4.57E-02,0.000103699
2030.5004,5,-0.0571,87.31314968,0.000177522,0.000181219,-2.95E-05,-3.38E-05,0.032209939,1.27955885,30.74980337,0.041611936,2.953802705,4.58E-02,0.000104163
2030.5974,5,-0.064322833,87.31306443,0.000178042,0.000181592,-2.96E-05,-3.42E-05,0.032345927,1.284109657,30.75226231,0.041756592,2.9643029,4.60E-02,0.000104597
2030.6946,5,-0.0722,87.31297025,0.00018044,0.00018297,-2.99E-05,-3.44E-05,0.032316823,1.288518059,30.75454465,0.041896834,2.974480578,4.62E-02,0.000105077
2030.7916,5,-0.0722,87.31287195,0.000179822,0.000183013,-2.94E-05,-3.44E-05,0.032539433,1.292817855,30.75709471,0.042033159,2.984397982,4.63E-02,0.000105577
2030.8887,5,-0.0722,87.31278779,0.000179466,0.000183013,-2.99E-05,-3.41E-05,0.032749967,1.297060498,30.7593727,0.042167976,2.994183859,4.65E-02,0.000106006
2030.9857,5,-0.078341833,87.31259803,0.000181384,0.000183966,-3.03E-05,-3.39E-05,0.032773841,1.301383044,30.76129103,0.042305866,3.004161275,4.67E-02,0.000106972
2031.0828,5,-0.0808,87.31245901,0.000181851,0.000185266,-3.03E-05,-3.43E-05,0.032648946,1.30563264,30.76346588,0.042441013,3.013975996,4.66E-02,0.00010768
2031.1799,5,-0.0808,87.31230224,0.000180891,0.000184903,-2.98E-05,-3.46E-05,0.032691818,1.309794843,30.76588007,0.042572968,3.023582545,4.66E-02,0.000108479
2031.277,5,-0.0808,87.31217187,0.000180269,0.000183876,-2.93E-05,-3.44E-05,0.032753386,1.313972332,30.76831539,0.042705371,3.033223648,4.66E-02,0.000109143
2031.374,5,-0.08179,87.3120648,0.000179485,0.000183487,-3.01E-05,-3.44E-05,0.032787404,1.318164651,30.77066009,0.042838361,3.042900039,4.65E-02,0.000109688
2031.4711,5,-0.083,87.31194957,0.000179856,0.000183354,-2.99E-05,-3.40E-05,0.032741336,1.322183787,30.7728489,0.042965921,3.052179751,4.65E-02,0.000110275
2031.5681,5,-0.083,87.31182482,0.000178094,0.000183051,-2.92E-05,-3.37E-05,0.032829486,1.326046962,30.77520704,0.043088157,3.061094216,4.65E-02,0.00011091
2031.6653,5,-0.083,87.31171466,0.000177704,0.000182553,-2.87E-05,-3.39E-05,0.032849597,1.329918188,30.77851217,0.043209307,3.070029906,4.65E-02,0.000111471
2031.7623,5,-0.08060275,87.31153393,0.000176313,0.00018091,-2.92E-05,-3.37E-05,0.032993569,1.333794219,30.78106332,0.043331649,3.078971824,4.64E-02,0.000112392
2031.8594,5,-0.0701645,87.31144654,0.000174559,0.000178543,-2.87E-05,-3.33E-05,0.033201002,1.337589694,30.78373313,0.043451185,3.087725259,4.64E-02,0.000112837
